Devices
1000
,,DelSys EMG - Voltage,,,Delsys ACC - Acceleration,,
Frame,Sub Frame,Right TA,Right GL,Right GM,1,2
,,V,V,V,mm/s²,mm/s²
2378,3,0.00374809,0.0352255,-0.020113,-149.689,27102.6
2378,4,-0.000219192,0.0317922,-0.0163746,-377.964,27165.5
2379,0,0.0132467,0.0316396,-0.0187016,-1298.55,27309.2
2379,1,0.0178625,0.0356069,-0.019083,-127.235,27318.2
2379,2,0.010996,0.0418249,-0.0267506,209.564,27348.1
2379,3,0.00599876,0.0381246,-0.0203037,-56.1333,27446.9
2379,4,0.0112249,0.0330511,-0.0128651,-351.768,27533.7
2380,0,0.0183584,0.0305715,-0.0198841,-1227.45,27656.5
2380,1,0.00603691,0.0360647,-0.0191212,-213.306,27683.4
2380,2,0.00672356,0.0406423,-0.0241947,348.026,27725.3
2380,3,0.00142113,0.0380102,-0.0206852,-82.3288,27809.2
2380,4,-0.0150202,0.0333562,-0.0172901,-205.822,27908
2381,0,-0.00613197,0.031983,-0.0218678,-1208.74,28009.8
2381,1,-0.00185951,0.0351873,-0.0183582,-74.8444,28021.7
2381,2,-0.0226878,0.040566,-0.0233555,329.315,28012.7
2381,3,-0.0219248,0.0383916,-0.0203037,-78.5866,28144.5
2381,4,-0.0168894,0.0333944,-0.0170612,-235.76,28138.5
2382,0,-0.00346169,0.0327459,-0.0167179,-1493.15,28195.4
2382,1,-0.00967964,0.0351873,-0.0178623,-160.915,28135.5
2382,2,-0.0225352,0.039269,-0.0238514,276.924,28087.6
2382,3,-0.00121101,0.0385824,-0.0204182,-134.72,28075.6
2382,4,-0.00327095,0.0332418,-0.0163364,-112.267,28084.6
2383,0,-0.00506386,0.0304189,-0.0167561,-1085.24,28081.6
2383,1,-0.00456795,0.0348058,-0.0168324,-116.009,28012.7
2383,2,-0.00723824,0.0386205,-0.0240421,183.369,27931.9
2383,3,-0.00296577,0.0383916,-0.0209522,-78.5866,27908
2383,4,0.00634209,0.0334325,-0.0178623,-164.658,27911
2384,0,0.00523582,0.0319067,-0.0145817,-755.928,27949.9
2384,1,-0.00788673,0.0354925,-0.0174809,-232.018,27911
2384,2,-0.00254616,0.0380102,-0.0226307,145.947,27848.1
2384,3,0.000581894,0.0386205,-0.0214481,52.3911,27893
2384,4,0.00416771,0.0346914,-0.0174427,-26.1955,27940.9
2385,0,-0.0109766,0.0303045,-0.0135899,-542.622,28015.7
2385,1,-0.00781044,0.029389,-0.0166416,-78.5866,28051.7
2385,2,-0.00849709,0.0357595,-0.0233555,-22.4533,28078.6
2385,3,-0.0142191,0.0393835,-0.0211048,142.204,28108.5
2385,4,0.00218407,0.0340047,-0.015192,7.48444,28270.2
2386,0,0.010462,0.0315633,-0.0122547,-344.284,28407.9
2386,1,-0.00990852,0.0347677,-0.0170612,-202.08,28446.8
2386,2,-0.00567421,0.0365224,-0.0218678,-37.4222,28542.6
2386,3,0.00596062,0.0398031,-0.0213337,411.644,28620.5
2386,4,-0.00308022,0.0342336,-0.018549,138.462,28857
2387,0,0.00500694,0.0317541,-0.011301,-434.097,29051.6
2387,1,4.78365e-05,0.0345007,-0.0171757,-291.893,29198.3
2387,2,0.00699059,0.0348821,-0.0216389,26.1955,29377.9
2387,3,9.68948e-06,0.0384298,-0.0222492,475.262,29482.7
2387,4,0.00840202,0.0333562,-0.0174427,175.884,29859.9
2388,0,0.0221731,0.0311819,-0.0115681,-295.635,30171.3
2388,1,-0.000676956,0.0343481,-0.0173664,-400.417,30422.7
2388,2,-0.0104426,0.034844,-0.0218678,18.7111,30722.1
2388,3,-0.00273689,0.0391927,-0.0226307,696.053,30889.8
2388,4,0.000391159,0.0344625,-0.0185871,-41.1644,31380.7
2389,0,-0.000867691,0.0306478,-0.0102329,-160.915,31755
2389,1,0.0111868,0.0353017,-0.0156879,-385.448,32066.3
2389,2,0.00477806,0.0333181,-0.0216389,-78.5866,32458.5
2389,3,-0.00979408,0.0385442,-0.0219822,752.186,32605.2
2389,4,0.0092794,0.0356451,-0.0183582,340.542,33045.3
2390,0,0.0174047,0.0305334,-0.011301,-441.582,33380.6
2390,1,0.0135137,0.0348821,-0.016222,-280.666,33647
2390,2,-0.00105843,0.0348821,-0.021143,41.1644,33913.5
2390,3,-0.000524368,0.0381628,-0.0224018,793.35,34033.2
2390,4,0.00973717,0.0354162,-0.0166035,377.964,34341.6
2391,0,0.00718132,0.0315633,-0.0103855,-205.822,34587.1
2391,1,0.010729,0.0355688,-0.0150776,-336.8,34703.8
2391,2,0.00916496,0.0343099,-0.0221348,59.8755,34841.5
2391,3,-0.00754341,0.0364843,-0.0211048,748.444,34886.5
2391,4,0.00771538,0.0343099,-0.0185871,362.995,35039.1
2392,0,0.0173284,0.0309911,-0.010767,-202.08,35152.9
2392,1,-0.00109657,0.0335088,-0.016489,67.3599,35215.8
2392,2,-0.00399574,0.0352255,-0.0210285,22.4533,35257.7
2392,3,-0.0089167,0.0392309,-0.0216389,325.573,35257.7
2392,4,0.00298515,0.0344244,-0.0188923,333.057,35365.5
2393,0,-0.0113581,0.0319067,-0.0111866,295.635,35452.3
2393,1,-0.0240611,0.0336233,-0.0156879,-366.737,35500.2
2393,2,-0.00830635,0.0342336,-0.0212955,89.8132,35545.1
2393,3,-0.0315379,0.0383154,-0.0222111,550.106,35578
2393,4,-0.0240229,0.0341573,-0.0187778,351.768,35667.8
2394,0,-0.0129221,0.0307241,-0.0127506,-127.235,35748.7
2394,1,-0.0229166,0.032517,-0.0147343,-400.417,35838.5
2394,2,-0.0226878,0.0347295,-0.0209522,-3.74222,35895.4
2394,3,-0.0125025,0.0380483,-0.0230885,374.222,35928.3
2394,4,0.00401512,0.0314489,-0.0174046,250.729,36051
2395,0,-0.00605568,0.0321355,-0.0167179,-127.235,36140.8
2395,1,-0.00311836,0.0294653,-0.0154972,-445.324,36263.6
2395,2,0.0101568,0.036141,-0.018816,-299.377,36338.4
2395,3,0.00912682,0.0383535,-0.0233173,213.306,36383.3
2395,4,0.00679985,0.0348821,-0.0175953,329.315,36515.1
2396,0,0.0156118,0.0311056,-0.0181675,-419.128,36685.7
2396,1,0.0138189,0.0281301,-0.0142002,-501.457,36850.4
2396,2,-0.000867691,0.0343099,-0.0183964,-78.5866,37009
2396,3,-0.00998482,0.039002,-0.0222111,250.729,37164.7
2396,4,-0.00620827,0.0342718,-0.0185871,501.457,37395.2
2397,0,-0.0103281,0.0326315,-0.0182056,-86.071,37646.7
2397,1,-0.00533089,0.0269857,-0.0134754,-415.386,37919.1
2397,2,-0.00159248,0.0344244,-0.019846,104.782,38194.6
2397,3,-0.0220774,0.0386968,-0.0219059,153.431,38458
2397,4,-0.0115107,0.0343099,-0.0199604,419.128,38775.4
2398,0,0.000925217,0.032784,-0.0233555,-41.1644,39170.5
2398,1,0.00565544,0.0267187,-0.0146198,-422.871,39532.8
2398,2,0.00126854,0.0348058,-0.0185108,3.74222,39865.1
2398,3,-0.00319466,0.0376287,-0.0236225,97.2977,40104.6
2398,4,0.00611321,0.0349584,-0.0185108,538.879,40568.6
2399,0,-0.00472054,0.0323263,-0.0195789,-14.9689,41014.7
2399,1,0.00142113,0.0246206,-0.0147724,-243.244,41397.9
2399,2,0.0138952,0.0331274,-0.0183582,22.4533,41772.1
2399,3,0.0049688,0.0380483,-0.0238895,-89.8132,42098.5
2399,4,-0.0109003,0.0335851,-0.0193119,508.942,42514.6
2400,0,-0.000333633,0.0329366,-0.0197315,-86.071,42963.7
2400,1,-0.00693306,0.0241628,-0.0124454,-437.84,43412.7
2400,2,-0.0230692,0.0328985,-0.0190449,63.6177,43813.9
2400,3,-0.0215815,0.0406805,-0.0225544,-7.48444,44191.1
2400,4,-0.0170039,0.0343099,-0.0204563,550.106,44595.3
2401,0,-0.0158213,0.0330511,-0.0190067,-97.2977,45047.3
2401,1,-0.0254725,0.0233236,-0.0122547,-441.582,45505.4
2401,2,-0.0143336,0.0351873,-0.0187397,-82.3288,45882.6
2401,3,-0.0187968,0.0371709,-0.0221729,-41.1644,46229.9
2401,4,-0.0237177,0.0343481,-0.0210667,553.848,46553.2
2402,0,-0.015478,0.0334707,-0.0180912,-7.48444,46996.3
2402,1,-0.00815376,0.0222936,-0.0141239,-359.253,47451.3
2402,2,-0.0179957,0.0350347,-0.0196171,-112.267,47717.8
2402,3,-0.0124262,0.0369421,-0.0234318,-71.1021,48014.2
2402,4,0.00798241,0.0317922,-0.0213337,572.559,48292.6
2403,0,0.00550285,0.03328,-0.0190449,11.2267,48571
2403,1,0.0184347,0.0245443,-0.0142002,-557.59,48906.3
2403,2,0.0196172,0.0338903,-0.0189686,-112.267,49041
2403,3,0.0186636,0.0373998,-0.021944,-18.7111,49172.7
2403,4,0.0113393,0.0339285,-0.0221729,464.035,49274.5
2404,0,0.00836388,0.033814,-0.0187016,48.6488,49430.2
2404,1,0.0236608,0.0252309,-0.0159168,-606.239,49588.9
2404,2,0.00878349,0.0330511,-0.0152302,-299.377,49597.9
2404,3,0.00561729,0.0369039,-0.0230885,-33.68,49570.9
2404,4,0.0218298,0.0345007,-0.0236607,475.262,49558.9
2405,0,0.0178243,0.0346151,-0.0188541,0,49597.9
2405,1,0.0242712,0.0263754,-0.0153446,-535.137,49630.8
2405,2,0.0278951,0.0336996,-0.0186634,-591.27,49603.8
2405,3,0.0116827,0.0373235,-0.0230122,-164.658,49487.1
2405,4,0.000162277,0.0350347,-0.0257969,434.097,49439.2
2406,0,0.00790611,0.0346532,-0.0193882,48.6488,49448.2
2406,1,0.0163366,0.0272909,-0.0158405,-321.831,49475.1
2406,2,0.00523582,0.0339666,-0.0181293,-883.163,49451.2
2406,3,-0.00864967,0.0360265,-0.0205708,41.1644,49379.3
2406,4,-0.00426277,0.0349203,-0.0268269,479.004,49346.4
2407,0,-0.00655159,0.0346151,-0.0190449,-37.4222,49382.3
2407,1,-0.00811562,0.028626,-0.015192,-246.986,49415.2
2407,2,-0.00548347,0.0338903,-0.0195026,-890.648,49472.1
2407,3,-0.00815376,0.0359121,-0.0215244,14.9689,49406.3
2407,4,-0.0204371,0.035111,-0.0264454,370.48,49385.3
2408,0,-0.00506386,0.0370565,-0.0193119,-101.04,49448.2
2408,1,0.0154974,0.0283971,-0.0135517,-404.16,49463.1
2408,2,-0.000829544,0.0334325,-0.0198078,-1062.79,49532
2408,3,-0.00281319,0.0397268,-0.0226688,-119.751,49472.1
2408,4,-0.0104044,0.0347295,-0.0268269,400.417,49412.2
2409,0,0.00397697,0.0343481,-0.0192356,-89.8132,49466.1
2409,1,0.0181676,0.0300375,-0.0159931,-112.267,49469.1
2409,2,0.0101949,0.0333944,-0.0190449,-1208.74,49535
2409,3,0.0080587,0.0351873,-0.021677,-33.68,49451.2
2409,4,-0.00758156,0.0351873,-0.0314045,340.542,49409.3
2410,0,-0.008993,0.0352255,-0.0188923,-101.04,49436.2
2410,1,0.00905052,0.030686,-0.0165653,-187.111,49436.2
2410,2,-0.00147804,0.0328222,-0.0204563,-1410.82,49487.1
2410,3,-0.0111674,0.0357595,-0.021143,-160.915,49424.2
2410,4,0.00336662,0.0372091,-0.031023,299.377,49379.3
2411,0,0.00916496,0.0354162,-0.0174427,-29.9377,49427.2
2411,1,0.0134374,0.0316778,-0.0156498,-273.182,49430.2
2411,2,0.0232412,0.0329748,-0.0186253,-1291.07,49478.1
2411,3,0.0175573,0.0354925,-0.0211048,-22.4533,49403.3
2411,4,0.00847832,0.038735,-0.0325489,295.635,49400.3
2412,0,-0.000409927,0.036141,-0.0191212,-93.5555,49424.2
2412,1,0.0174429,0.0319067,-0.0157642,-288.151,49418.2
2412,2,0.0129797,0.0330511,-0.0195026,-1609.15,49448.2
2412,3,0.000543747,0.0351873,-0.0213337,-74.8444,49397.3
2412,4,8.59834e-05,0.0386968,-0.0316715,224.533,49322.4
2413,0,-0.00567421,0.0355306,-0.0186253,-235.76,49298.5
2413,1,-0.00880226,0.0319067,-0.017252,-254.471,49247.6
2413,2,0.00126854,0.0341192,-0.0193882,-1317.26,49205.7
2413,3,0.000429306,0.0353399,-0.0202274,-67.3599,49073.9
2413,4,-0.0179575,0.0398412,-0.0305653,239.502,48921.3
2414,0,-0.00670418,0.0367895,-0.0194645,-164.658,48819.5
2414,1,0.00187889,0.0330129,-0.0175571,-220.791,48678.8
2414,2,0.00538841,0.0336614,-0.0190449,-1059.05,48597.9
2414,3,-0.00845894,0.0338903,-0.0205708,-97.2977,48385.4
2414,4,-0.0083445,0.0403371,-0.0296879,565.075,48175.8
2415,0,0.0108816,0.0409475,-0.0194263,-153.431,48032.1
2415,1,0.00622765,0.033814,-0.0150776,-119.751,47867.5
2415,2,0.00702873,0.0288168,-0.0211048,-1047.82,47765.7
2415,3,0.00439659,0.0349203,-0.0215244,-318.089,47550.1
2415,4,-0.00811562,0.0423208,-0.0296879,370.48,47337.6
2416,0,-0.0132273,0.036408,-0.0204563,-400.417,47217.8
2416,1,-0.00300392,0.0324026,-0.0164127,-71.1021,47083.1
2416,2,-0.0138758,0.030953,-0.0200367,-898.132,47032.2
2416,3,-0.0368403,0.0342336,-0.0203037,-172.142,46849.6
2416,4,-0.0259684,0.041329,-0.0294209,112.267,46681.9
2417,0,-0.0192927,0.0373617,-0.0191975,41.1644,46604.1
2417,1,-0.0242136,0.0330511,-0.0167561,-130.978,46544.2
2417,2,-0.0255488,0.0322118,-0.0191212,-890.648,46517.3
2417,3,-0.0174998,0.0343481,-0.0215244,-217.049,46397.5
2417,4,-0.0253199,0.0423208,-0.0261402,157.173,46271.8
2418,0,-0.0308131,0.0382009,-0.0188923,239.502,46223.9
2418,1,-0.0189112,0.0333562,-0.0197315,3.74222,46214.9
2418,2,-0.00334724,0.0313726,-0.0185108,-778.381,46220.9
2418,3,-0.0105189,0.0352255,-0.018549,-217.049,46119.1
2418,4,-0.00540718,0.0418249,-0.0263309,250.729,45984.4
2419,0,0.0067617,0.0378576,-0.0200748,71.1021,46035.3
2419,1,-0.00449165,0.0334325,-0.0164127,-104.782,45999.3
2419,2,0.00763908,0.0313726,-0.0190067,-561.333,46044.2
2419,3,0.00390068,0.0355688,-0.0185871,-160.915,45975.4
2419,4,0.00439659,0.0423971,-0.0235081,67.3599,45912.5
2420,0,-0.0039576,0.0378957,-0.0199604,250.729,45861.6
2420,1,-0.00750526,0.0350729,-0.0170612,26.1955,45903.5
2420,2,0.00920311,0.0320211,-0.0183582,-565.075,45939.5
2420,3,-0.00586494,0.034844,-0.0191212,-224.533,45885.6
2420,4,-0.00544533,0.0426641,-0.0253391,119.751,45822.7
2421,0,0.0113012,0.0386968,-0.019846,366.737,45774.8
2421,1,0.00687614,0.0323644,-0.0174809,-14.9689,45804.8
2421,2,0.00844017,0.0320211,-0.0183964,-355.511,45813.7
2421,3,0.0154974,0.0349203,-0.0159168,-112.267,45747.9
2421,4,0.00283257,0.0412527,-0.0241566,74.8444,45667
2422,0,-0.00304207,0.0383535,-0.0218678,370.48,45565.2
2422,1,0.00348106,0.0333181,-0.0175953,-37.4222,45601.2
2422,2,0.0113012,0.031487,-0.0173283,-362.995,45589.2
2422,3,0.0162222,0.034577,-0.018816,-351.768,45493.4
2422,4,0.00271812,0.0424352,-0.0221729,11.2267,45409.6
2423,0,0.0244619,0.0375906,-0.0209904,538.879,45286.8
2423,1,0.0211431,0.0336233,-0.0182438,67.3599,45307.8
2423,2,0.00950829,0.031983,-0.0161076,-318.089,45280.8
2423,3,0.00737206,0.034844,-0.0172138,-321.831,45188
2423,4,0.000353012,0.0412908,-0.0221348,89.8132,45092.2
2424,0,-0.0109385,0.0367895,-0.0209522,508.942,44933.6
2424,1,-0.0162791,0.0334325,-0.0175571,142.204,44972.5
2424,2,-0.00124916,0.0320593,-0.0169468,-280.666,44957.5
2424,3,-0.0207423,0.0366369,-0.0168324,-359.253,44867.7
2424,4,-0.0317286,0.0405279,-0.0239658,52.3911,44768.9
2425,0,-0.0274561,0.0388113,-0.0165653,449.066,44583.3
2425,1,-0.00761971,0.0335088,-0.0159168,202.08,44601.2
2425,2,-0.00479683,0.0308385,-0.0178242,-142.204,44625.2
2425,3,-0.00483498,0.0346532,-0.0179386,-280.666,44502.5
2425,4,0.00569359,0.0398412,-0.0225925,112.267,44418.6
2426,0,-0.00468239,0.039002,-0.021944,729.733,44203.1
2426,1,-0.00369057,0.0327078,-0.0193882,194.595,44268.9
2426,2,0.0220968,0.0324026,-0.0140095,-344.284,44230
2426,3,0.0175191,0.0347677,-0.0167561,-325.573,44092.3
2426,4,0.0153829,0.0376287,-0.0229359,-52.3911,43984.5
2427,0,0.0286962,0.0383916,-0.0228214,812.061,43763
2427,1,0.0249578,0.036675,-0.0182819,187.111,43783.9
2427,2,0.0172903,0.0313726,-0.0134373,-228.275,43724.1
2427,3,0.0118734,0.0349584,-0.0182056,-288.151,43574.4
2427,4,0.00332848,0.0370947,-0.0211048,-7.48444,43433.7
2428,0,0.00264183,0.0383916,-0.0223637,946.781,43170.2
2428,1,-0.00296577,0.0338522,-0.019083,190.853,43182.2
2428,2,0.0080587,0.0314108,-0.012331,-224.533,43089.4
2428,3,0.00176445,0.0358739,-0.0170612,-157.173,42936.7
2428,4,-0.0199793,0.0362936,-0.0220585,18.7111,42784
2429,0,-0.0142954,0.0391927,-0.0217533,793.35,42526.6
2429,1,-0.0032328,0.0343481,-0.0180149,419.128,42523.6
2429,2,-0.00163063,0.0315633,-0.0115681,-568.817,42421.8
2429,3,0.000696335,0.0354925,-0.0168705,-374.222,42275.1
2429,4,0.00786797,0.0347677,-0.0207615,56.1333,42101.4
2430,0,-0.0209711,0.0386205,-0.0224018,830.772,41844
2430,1,-0.01132,0.0348058,-0.0189686,295.635,41796.1
2430,2,-0.0051783,0.0316396,-0.0111485,-213.306,41703.3
2430,3,0.000162277,0.0355306,-0.0156498,-348.026,41514.7
2430,4,-0.00933632,0.0346914,-0.0214481,37.4222,41329.1
2431,0,-0.0166987,0.0401464,-0.0215626,886.906,41023.7
2431,1,0.0105764,0.034081,-0.0188923,348.026,40936.9
2431,2,0.00134483,0.0278631,-0.0108814,-269.44,40766.2
2431,3,-0.0103281,0.0356451,-0.0157261,-366.737,40541.7
2431,4,-0.00823006,0.0344625,-0.0203419,22.4533,40275.2
2432,0,-0.0223826,0.0410238,-0.0230885,699.795,39931
2432,1,-0.0174616,0.034844,-0.0178242,299.377,39751.3
2432,2,-0.00544533,0.0314108,-0.0141621,-224.533,39517.8
2432,3,-0.0117777,0.0328222,-0.0153446,-568.817,39209.5
2432,4,-0.0203226,0.0350729,-0.0199986,127.235,38931
2433,0,-0.0213145,0.0390783,-0.0223637,707.279,38595.7
2433,1,-0.00525459,0.034577,-0.0172901,310.604,38365.2
2433,2,-0.0025843,0.03122,-0.0121784,-127.235,38149.7
2433,3,-0.0125407,0.0320593,-0.0145817,-482.746,37856.3
2433,4,0.00355736,0.0348058,-0.0204945,22.4533,37655.7
2434,0,-0.00422462,0.0381246,-0.0222492,639.919,37344.3
2434,1,0.00931755,0.0357977,-0.0180912,389.191,37170.7
2434,2,0.0280096,0.0314489,-0.012331,-142.204,37015
2434,3,0.0315954,0.0333944,-0.0156498,-374.222,36838.4
2434,4,0.018511,0.0343862,-0.0199223,-89.8132,36685.7
2435,0,0.0124075,0.0377813,-0.0226688,445.324,36482.1
2435,1,0.0311376,0.0393453,-0.0198078,389.191,36410.3
2435,2,0.0140096,0.0314489,-0.0140858,-172.142,36335.4
2435,3,0.00985161,0.0320211,-0.0167942,-407.902,36194.7
2435,4,0.0121786,0.0342336,-0.0200367,-228.275,36095.9
2436,0,-0.00502571,0.0390401,-0.0221729,591.27,35895.4
2436,1,-0.0108241,0.0341192,-0.0179005,400.417,35844.5
2436,2,-0.0070475,0.0313345,-0.0129032,-37.4222,35763.6
2436,3,-0.00235542,0.0329366,-0.015192,-407.902,35637.9
2436,4,-0.0180338,0.0342336,-0.0195789,-41.1644,35482.2
2437,0,-0.0275706,0.0399557,-0.0216007,243.244,35236.7
2437,1,0.00615135,0.0347295,-0.0169086,430.355,35149.9
2437,2,0.0137807,0.0310293,-0.0145054,-130.978,35030.2
2437,3,-0.00075325,0.0332037,-0.0150394,-449.066,34814.6
2437,4,0.00672356,0.0345007,-0.0199223,71.1021,34638
2438,0,-0.0168894,0.0388113,-0.0228214,138.462,34404.5
2438,1,-0.0121973,0.0342336,-0.0185871,336.8,34236.8
2438,2,0.0067617,0.0272527,-0.0145817,-7.48444,34084.1
2438,3,0.00782982,0.0311819,-0.0148106,-482.746,33916.5
2438,4,0.00988976,0.0354543,-0.0195408,44.9066,33739.8
2439,0,-0.0103663,0.0383535,-0.0230122,172.142,33515.3
2439,1,0.0138952,0.0362936,-0.0182438,348.026,33413.5
2439,2,0.0181676,0.0327459,-0.0139332,-33.68,33326.7
2439,3,0.012026,0.0316015,-0.0145435,-381.706,33236.9
2439,4,0.0194265,0.0328222,-0.0194645,56.1333,33138.1
2440,0,0.00782982,0.0391546,-0.0222492,-116.009,33009.4
2440,1,0.000391159,0.035378,-0.0176334,598.755,32940.5
2440,2,0.00157372,0.030953,-0.0163746,3.74222,32925.5
2440,3,-0.00109657,0.031983,-0.0127888,-366.737,32889.6
2440,4,-0.0169657,0.0350729,-0.0193501,-37.4222,32811.8
2441,0,-0.0299738,0.0394216,-0.0227833,-48.6488,32704
2441,1,-0.0235651,0.0349966,-0.017519,441.582,32656.1
2441,2,-6.66045e-05,0.032784,-0.0175571,-190.853,32629.1
2441,3,-0.00628456,0.0287405,-0.0138187,-329.315,32659.1
2441,4,-0.010557,0.0341573,-0.018816,-160.915,32542.3
2442,0,-0.00456795,0.0380865,-0.0223637,-48.6488,32428.6
2442,1,-0.00445351,0.0340429,-0.0186253,565.075,32392.6
2442,2,-0.00208839,0.0322118,-0.0182056,-63.6177,32341.7
2442,3,-0.00193581,0.0258794,-0.0128651,-362.995,32353.7
2442,4,-0.000600662,0.0339666,-0.0190449,-175.884,32251.9
2443,0,-0.00441536,0.0385824,-0.0199986,-123.493,32123.2
2443,1,0.00481621,0.0342336,-0.0182438,501.457,32042.4
2443,2,0.00317589,0.0321737,-0.0191593,78.5866,32027.4
2443,3,-0.00327095,0.0253072,-0.0132084,-535.137,32033.4
2443,4,-0.00811562,0.0340047,-0.0193882,-160.915,31883.7
2444,0,-0.0200175,0.0368276,-0.0226688,-26.1955,31740
2444,1,-0.0125788,0.034081,-0.0188541,452.808,31626.2
2444,2,-0.019369,0.0316396,-0.0179386,-11.2267,31521.5
2444,3,-0.00876411,0.0250021,-0.013628,-370.48,31578.3
2444,4,-0.00811562,0.0325933,-0.0144672,-108.524,31392.7
2445,0,-0.0239466,0.0375906,-0.0186634,-127.235,31201.1
2445,1,-0.0173472,0.0339285,-0.0196552,550.106,31051.4
2445,2,-0.000982132,0.0333562,-0.0187397,44.9066,30991.6
2445,3,-0.00796303,0.0239339,-0.0151539,-385.448,30949.6
2445,4,-0.01029,0.03328,-0.0193119,-299.377,30743.1
2446,0,-0.000982132,0.0369802,-0.023737,-86.071,30563.4
2446,1,-0.0160502,0.0362173,-0.0195026,561.333,30437.7
2446,2,-0.0137614,0.032517,-0.018816,145.947,30380.8
2446,3,0.00111595,0.0238577,-0.0124454,-400.417,30398.8
2446,4,0.0134756,0.0334325,-0.0191975,-183.369,30240.1
2447,0,0.00714317,0.0378957,-0.02141,-33.68,30111.4
2447,1,0.00893608,0.0341573,-0.0196552,456.551,30072.5
2447,2,0.0172521,0.0338522,-0.0193882,-3.74222,30075.5
2447,3,0.00966087,0.023171,-0.0140476,-748.444,30156.3
2447,4,0.000353012,0.0341573,-0.0192356,-183.369,30063.5
2448,0,0.0005056,0.0360265,-0.0170994,-74.8444,30027.6
2448,1,-0.00586494,0.0351873,-0.0212955,471.519,30030.6
2448,2,-0.00967964,0.0335088,-0.0194645,-71.1021,30084.4
2448,3,0.00416771,0.0242773,-0.0154209,-273.182,30189.2
2448,4,-0.01029,0.0336996,-0.0196552,-426.613,30138.3
2449,0,-0.0175379,0.037705,-0.0222492,-108.524,30087.4
2449,1,-0.00521645,0.033547,-0.0234699,426.613,30048.5
2449,2,0.00706688,0.0311819,-0.0201511,11.2267,30105.4
2449,3,0.0197317,0.0261465,-0.0149632,-497.715,30186.2
2449,4,0.00592247,0.0330129,-0.0186253,-471.519,30096.4
2450,0,0.0160314,0.0378194,-0.0225925,-101.04,29991.6
2450,1,0.0168707,0.0347677,-0.0236225,482.746,29919.8
2450,2,0.00210777,0.0343862,-0.0146961,-63.6177,29919.8
2450,3,0.0116064,0.0264898,-0.015192,-527.653,29919.8
2450,4,0.0105383,0.0323644,-0.0181675,-725.99,29785.1
2451,0,0.00435844,0.035378,-0.0241947,-11.2267,29647.3
2451,1,0.00962273,0.0340047,-0.0251484,377.964,29518.6
2451,2,0.0201894,0.034577,-0.0196171,-71.1021,29440.8
2451,3,0.0101949,0.0254217,-0.0145054,-336.8,29371.9
2451,4,0.0023748,0.0333944,-0.0176716,-714.764,29240.2
2452,0,-0.00548347,0.0367132,-0.0209904,-93.5555,29045.6
2452,1,-0.00124916,0.0337377,-0.0233936,411.644,28869
2452,2,-0.00594124,0.0343481,-0.0188923,33.68,28773.2
2452,3,-0.00273689,0.025498,-0.0135517,-411.644,28650.4
2452,4,-0.000638809,0.0336614,-0.0181675,-1223.71,28542.6
2453,0,-0.0131129,0.0363699,-0.0223637,-108.524,28345.1
2453,1,-0.0180338,0.0344244,-0.0235844,415.386,28180.4
2453,2,0.00390068,0.0343099,-0.0194263,59.8755,28060.6
2453,3,0.00786797,0.0249258,-0.0122547,-370.48,27955.9
2453,4,-0.0051783,0.0342336,-0.0177479,-1074.02,27857.1
2454,0,-0.00380501,0.0360265,-0.0214863,-119.751,27674.5
2454,1,-0.00918373,0.0343862,-0.0254917,396.675,27494.8
2454,2,-0.00926002,0.0351873,-0.0194263,-41.1644,27363.1
2454,3,0.0010778,0.0266042,-0.0140476,-306.862,27234.4
2454,4,0.00309959,0.0336996,-0.0187778,-1234.93,27099.6
2455,0,0.0049688,0.0376669,-0.022707,-475.262,26872.1
2455,1,0.00138298,0.0347677,-0.0269413,336.8,26665.5
2455,2,0.0163747,0.0280157,-0.0194645,-3.74222,26476.9
2455,3,0.0305654,0.0272527,-0.0151539,-235.76,26276.4
2455,4,0.0145055,0.0320211,-0.0193119,-1384.62,26099.7
2456,0,0.00508324,0.0367132,-0.0220585,284.409,25803.3
2456,1,0.00287071,0.0336614,-0.0248051,314.346,25483
2456,2,-0.00815376,0.0333562,-0.0207996,41.1644,25264.5
2456,3,0.00794426,0.0273672,-0.0153828,-235.76,25004
2456,4,0.0181676,0.0376669,-0.0179768,-1407.07,24788.5
2457,0,0.00210777,0.0373617,-0.0222874,-153.431,24495.1
2457,1,0.00653282,0.0341573,-0.0260258,340.542,24198.7
2457,2,0.0185873,0.0338522,-0.0198078,-82.3288,24001.1
2457,3,0.0292684,0.0279012,-0.0145817,-280.666,23794.5
2457,4,0.0138952,0.0332418,-0.0222111,-1407.07,23665.8
2458,0,-0.000715103,0.0368658,-0.0212955,-198.338,23453.2
2458,1,-0.00166878,0.0339666,-0.0260258,400.417,23270.6
2458,2,-0.0184534,0.033814,-0.02038,-160.915,23213.7
2458,3,-0.011854,0.0260702,-0.0158024,-217.049,23147.9
2458,4,-0.005102,0.0329748,-0.0187778,-1298.55,23135.9
2459,0,-0.0138377,0.0369039,-0.0217152,-112.267,23064
2459,1,-0.0265406,0.035378,-0.0282001,235.76,23007.2
2459,2,-0.0151728,0.0349966,-0.0195789,-164.658,23055.1
2459,3,-0.000219192,0.0272146,-0.0159168,-59.8755,23114.9
2459,4,-0.00182137,0.0344244,-0.0191593,-1178.8,23216.7
2460,0,-0.00479683,0.0373998,-0.0219822,-160.915,23258.6
